claim_id,evidence_id,label
2230,Antarctica:119,REFUTES
2230,Antarctica:348,NOT_ENOUGH_INFO
2230,Antarctica:375,NOT_ENOUGH_INFO
2230,Global warming:27,NOT_ENOUGH_INFO
2236,Global cooling:413,SUPPORTS
2236,Global cooling:55,NOT_ENOUGH_INFO
2236,Global cooling:99,NOT_ENOUGH_INFO
2236,Global warming:328,NOT_ENOUGH_INFO
2236,Scientific consensus on climate change:459,NOT_ENOUGH_INFO
2238,Effects of global warming:128,NOT_ENOUGH_INFO
2238,Global warming controversy:132,SUPPORTS
2238,Global warming controversy:133,REFUTES
2238,Global warming:396,NOT_ENOUGH_INFO
2238,Scientific consensus on climate change:655,NOT_ENOUGH_INFO
2241,Global cooling:20,NOT_ENOUGH_INFO
2241,Ice age:137,NOT_ENOUGH_INFO
2241,Ice age:182,NOT_ENOUGH_INFO
2241,Ice age:193,NOT_ENOUGH_INFO
2241,Ice age:24,NOT_ENOUGH_INFO
2242,Anoxic event:65,NOT_ENOUGH_INFO
2242,Anoxic event:92,SUPPORTS
2242,Global warming:125,NOT_ENOUGH_INFO
2242,Global warming:153,NOT_ENOUGH_INFO
2242,Global warming:559,NOT_ENOUGH_INFO
2243,Carbon dioxide in Earth's atmosphere:63,SUPPORTS
2243,Carbon dioxide:190,SUPPORTS
2243,Carbon dioxide:192,SUPPORTS
2243,Greenhouse effect:0,NOT_ENOUGH_INFO
2243,Greenhouse gas:181,SUPPORTS
2244,Carbon dioxide:190,NOT_ENOUGH_INFO
2244,Carbon dioxide:194,SUPPORTS
2244,Climate change feedback:16,NOT_ENOUGH_INFO
2244,Global warming:218,NOT_ENOUGH_INFO
2244,Greenhouse gas:310,NOT_ENOUGH_INFO
2245,Carbon dioxide:21,NOT_ENOUGH_INFO
2245,Global warming:153,NOT_ENOUGH_INFO
2245,Global warming:60,NOT_ENOUGH_INFO
2245,Global warming:64,NOT_ENOUGH_INFO
2245,Greenhouse gas:244,NOT_ENOUGH_INFO
2246,Climate change feedback:0,NOT_ENOUGH_INFO
2246,Climate change feedback:132,NOT_ENOUGH_INFO
2246,Climate change feedback:152,SUPPORTS
2246,Greenhouse gas:181,REFUTES
2246,Scientific consensus on climate change:38,NOT_ENOUGH_INFO
2247,Climate sensitivity:13,NOT_ENOUGH_INFO
2247,Climate sensitivity:53,REFUTES
2247,Climate sensitivity:66,NOT_ENOUGH_INFO
2247,IPCC Third Assessment Report:12,REFUTES
2247,Kyoto Protocol:25,NOT_ENOUGH_INFO
2248,Climate sensitivity:0,SUPPORTS
2248,Climate sensitivity:109,SUPPORTS
2248,Climate sensitivity:41,NOT_ENOUGH_INFO
2248,Climate sensitivity:77,SUPPORTS
2248,Climate sensitivity:9,SUPPORTS
2250,Climate sensitivity:18,NOT_ENOUGH_INFO
2250,Climate sensitivity:51,NOT_ENOUGH_INFO
2250,Climate sensitivity:53,REFUTES
2250,Climate sensitivity:66,REFUTES
2250,Climate sensitivity:7,NOT_ENOUGH_INFO
2255,Earth:55,NOT_ENOUGH_INFO
2255,Ice age:221,NOT_ENOUGH_INFO
2255,Ice age:226,NOT_ENOUGH_INFO
2255,Ice age:244,NOT_ENOUGH_INFO
2255,Ice age:93,NOT_ENOUGH_INFO
2256,Attribution of recent climate change:203,NOT_ENOUGH_INFO
2256,Carbon dioxide in Earth's atmosphere:4,SUPPORTS
2256,Climate change feedback:16,SUPPORTS
2256,Greenhouse gas:131,NOT_ENOUGH_INFO
2256,Ice age:137,NOT_ENOUGH_INFO
2260,Carbon dioxide:204,SUPPORTS
2260,Carbon dioxide:220,SUPPORTS
2260,Ocean acidification:0,NOT_ENOUGH_INFO
2260,Ocean acidification:160,SUPPORTS
2260,Scientific consensus on climate change:184,NOT_ENOUGH_INFO
2261,Ocean acidification:194,SUPPORTS
2261,Ocean acidification:29,SUPPORTS
2261,Ocean acidification:445,NOT_ENOUGH_INFO
2261,Ocean acidification:5,NOT_ENOUGH_INFO
2261,Ocean acidification:509,NOT_ENOUGH_INFO
2262,Hockey stick controversy:73,SUPPORTS
2262,Hockey stick controversy:87,NOT_ENOUGH_INFO
2262,Paleoclimatology:2,SUPPORTS
2262,Proxy (climate):2,SUPPORTS
2262,Proxy (climate):86,SUPPORTS
2263,Effects of global warming:17,SUPPORTS
2263,Global warming:21,SUPPORTS
2263,Global warming:366,SUPPORTS
2263,Hockey stick controversy:154,NOT_ENOUGH_INFO
2263,Intergovernmental Panel on Climate Change:113,NOT_ENOUGH_INFO
2266,Climatic Research Unit email controversy:244,NOT_ENOUGH_INFO
2266,Climatic Research Unit email controversy:247,NOT_ENOUGH_INFO
2266,Climatic Research Unit email controversy:7,SUPPORTS
2266,Nepal:260,NOT_ENOUGH_INFO
2266,Russian interference in the 2016 United States elections:197,NOT_ENOUGH_INFO
2267,Climate change denial:126,NOT_ENOUGH_INFO
2267,Climate change denial:192,SUPPORTS
2267,Climate change denial:693,NOT_ENOUGH_INFO
2267,Climate change denial:788,SUPPORTS
2267,Global warming:28,NOT_ENOUGH_INFO
2268,Climatic Research Unit email controversy:278,NOT_ENOUGH_INFO
2268,Climatic Research Unit email controversy:286,SUPPORTS
2268,Climatic Research Unit email controversy:303,NOT_ENOUGH_INFO
2268,Climatic Research Unit email controversy:552,SUPPORTS
2268,Climatic Research Unit email controversy:70,SUPPORTS
2272,Climatic Research Unit email controversy:135,NOT_ENOUGH_INFO
2272,Climatic Research Unit email controversy:163,REFUTES
2272,Climatic Research Unit email controversy:239,SUPPORTS
2272,Global warming conspiracy theory:12,SUPPORTS
2272,Intergovernmental Panel on Climate Change:33,NOT_ENOUGH_INFO
2275,2003 invasion of Iraq:553,SUPPORTS
2275,Daniel Bryan:2060,NOT_ENOUGH_INFO
2275,Gulf War:681,NOT_ENOUGH_INFO
2275,Hurricane Sandy:422,SUPPORTS
2275,Hurricane Sandy:76,NOT_ENOUGH_INFO
2276,Effects of global warming:79,NOT_ENOUGH_INFO
2276,Extreme weather:2,NOT_ENOUGH_INFO
2276,Global warming:159,SUPPORTS
2276,Global warming:28,NOT_ENOUGH_INFO
2276,Global warming:9,NOT_ENOUGH_INFO
2277,Al Gore:399,SUPPORTS
2277,Al Gore:400,NOT_ENOUGH_INFO
2277,An Inconvenient Truth:249,NOT_ENOUGH_INFO
2277,An Inconvenient Truth:251,REFUTES
2277,An Inconvenient Truth:631,NOT_ENOUGH_INFO
2280,An Inconvenient Truth:106,NOT_ENOUGH_INFO
2280,An Inconvenient Truth:109,SUPPORTS
2280,An Inconvenient Truth:54,SUPPORTS
2280,An Inconvenient Truth:836,REFUTES
2280,Global warming:276,SUPPORTS
2282,Glacier:92,SUPPORTS
2282,Glacier:93,SUPPORTS
2282,Himalayas:91,SUPPORTS
2282,Holocene glacial retreat:0,NOT_ENOUGH_INFO
2282,Subantarctic:58,SUPPORTS
2283,Global warming:437,SUPPORTS
2283,Sea level rise:3,NOT_ENOUGH_INFO
2283,Sea level rise:492,SUPPORTS
2283,Sea level rise:65,SUPPORTS
2283,Sea level rise:85,SUPPORTS
2284,Eocene:108,NOT_ENOUGH_INFO
2284,Global warming:106,SUPPORTS
2284,Global warming:22,NOT_ENOUGH_INFO
2284,Global warming:358,NOT_ENOUGH_INFO
2284,Global warming:79,NOT_ENOUGH_INFO
2286,Climate change (general concept):53,NOT_ENOUGH_INFO
2286,Earth:172,NOT_ENOUGH_INFO
2286,Global warming:116,SUPPORTS
2286,Global warming:56,NOT_ENOUGH_INFO
2286,Sun:295,NOT_ENOUGH_INFO
2288,Attribution of recent climate change:231,SUPPORTS
2288,Cosmic ray:216,SUPPORTS
2288,Henrik Svensmark:62,NOT_ENOUGH_INFO
2288,Henrik Svensmark:64,SUPPORTS
2288,Henrik Svensmark:65,NOT_ENOUGH_INFO
2289,Climate change (general concept):96,NOT_ENOUGH_INFO
2289,Instrumental temperature record:84,SUPPORTS
2289,Mercury (planet):14,REFUTES
2289,Solar System:152,SUPPORTS
2289,Venus:65,NOT_ENOUGH_INFO
2290,Attribution of recent climate change:224,SUPPORTS
2290,Cosmic ray:133,NOT_ENOUGH_INFO
2290,Cosmic ray:213,SUPPORTS
2290,Global warming:116,REFUTES
2290,Global warming:89,SUPPORTS
2293,Steve McIntyre:21,NOT_ENOUGH_INFO
2293,Steve McIntyre:22,NOT_ENOUGH_INFO
2293,Steve McIntyre:40,SUPPORTS
2293,Steve McIntyre:41,SUPPORTS
2293,Steve McIntyre:43,SUPPORTS
2295,2000s (decade):2036,NOT_ENOUGH_INFO
2295,Climate change in the United States:166,REFUTES
2295,Climate change in the United States:3,REFUTES
2295,Climate change in the United States:47,REFUTES
2295,New York City:239,REFUTES
2298,Florida:153,NOT_ENOUGH_INFO
2298,Florida:163,NOT_ENOUGH_INFO
2298,Florida:177,NOT_ENOUGH_INFO
2298,Florida:299,NOT_ENOUGH_INFO
2298,Florida:462,NOT_ENOUGH_INFO
2300,Austria:115,NOT_ENOUGH_INFO
2300,Austria:265,NOT_ENOUGH_INFO
2300,Austria:275,NOT_ENOUGH_INFO
2300,Vienna:122,NOT_ENOUGH_INFO
2300,Vienna:97,NOT_ENOUGH_INFO
2302,Global warming:1137,NOT_ENOUGH_INFO
2302,Global warming:21,NOT_ENOUGH_INFO
2302,Global warming:22,NOT_ENOUGH_INFO
2302,Global warming:93,NOT_ENOUGH_INFO
2302,Instrumental temperature record:13,NOT_ENOUGH_INFO
2303,Tropical cyclone:137,NOT_ENOUGH_INFO
2303,Tropical cyclone:358,NOT_ENOUGH_INFO
2303,Weather:11,NOT_ENOUGH_INFO
2303,Weather:38,NOT_ENOUGH_INFO
2303,Weather:63,NOT_ENOUGH_INFO
2304,Global cooling:70,NOT_ENOUGH_INFO
2304,Global warming:0,NOT_ENOUGH_INFO
2304,Global warming:174,NOT_ENOUGH_INFO
2304,Global warming:21,NOT_ENOUGH_INFO
2304,Global warming:463,NOT_ENOUGH_INFO
2305,Atlanta:142,REFUTES
2305,"Córdoba, Argentina:92",NOT_ENOUGH_INFO
2305,"Córdoba, Argentina:95",NOT_ENOUGH_INFO
2305,Istanbul:147,NOT_ENOUGH_INFO
2305,"Tucson, Arizona:257",NOT_ENOUGH_INFO
2308,Drought:107,NOT_ENOUGH_INFO
2308,Effects of global warming:188,REFUTES
2308,Illinois:1081,NOT_ENOUGH_INFO
2308,Sahel drought:55,REFUTES
2308,United States:680,REFUTES
2312,Tuvalu:0,NOT_ENOUGH_INFO
2312,Tuvalu:1473,SUPPORTS
2312,Tuvalu:1616,SUPPORTS
2312,Tuvalu:1686,SUPPORTS
2312,Tuvalu:590,NOT_ENOUGH_INFO
2313,Sinking of MV Sewol:214,NOT_ENOUGH_INFO
2313,Sinking of the RMS Lusitania:242,NOT_ENOUGH_INFO
2313,Sinking of the RMS Lusitania:248,NOT_ENOUGH_INFO
2313,Sinking of the RMS Titanic:390,NOT_ENOUGH_INFO
2313,Sinking of the RMS Titanic:95,REFUTES
2317,Sea level rise:2,SUPPORTS
2317,Sea level rise:492,SUPPORTS
2317,Sea level rise:5,SUPPORTS
2317,Sea level rise:65,SUPPORTS
2317,Sea level rise:85,NOT_ENOUGH_INFO
2318,Hockey stick controversy:259,NOT_ENOUGH_INFO
2318,Patrick Michaels:27,NOT_ENOUGH_INFO
2318,Patrick Michaels:3,NOT_ENOUGH_INFO
2318,Ross McKitrick:2,NOT_ENOUGH_INFO
2318,Urban heat island:331,SUPPORTS
2319,Urban heat island:0,NOT_ENOUGH_INFO
2319,Urban heat island:103,SUPPORTS
2319,Urban heat island:42,NOT_ENOUGH_INFO
2319,Urbanization:108,NOT_ENOUGH_INFO
2319,Urbanization:469,NOT_ENOUGH_INFO
2320,Medieval Warm Period:17,SUPPORTS
2320,Medieval Warm Period:24,NOT_ENOUGH_INFO
2320,Medieval Warm Period:25,NOT_ENOUGH_INFO
2320,Medieval Warm Period:36,NOT_ENOUGH_INFO
2320,Medieval Warm Period:66,NOT_ENOUGH_INFO
2323,Extraterrestrial atmosphere:266,SUPPORTS
2323,Mars ocean hypothesis:76,NOT_ENOUGH_INFO
2323,Mars:119,NOT_ENOUGH_INFO
2323,Mars:224,NOT_ENOUGH_INFO
2323,Martian:39,NOT_ENOUGH_INFO
2325,Climate of Mars:256,NOT_ENOUGH_INFO
2325,Climate of Mars:261,NOT_ENOUGH_INFO
2325,Climate of Mars:32,NOT_ENOUGH_INFO
2325,Mars:215,NOT_ENOUGH_INFO
2325,Mars:286,NOT_ENOUGH_INFO
2326,Climate change in the Arctic:29,SUPPORTS
2326,Northwest Passage:29,SUPPORTS
2326,Northwest Passage:31,NOT_ENOUGH_INFO
2326,Northwest Passage:356,SUPPORTS
2326,Northwest Passage:358,SUPPORTS
2328,Criticism of NASCAR:14,REFUTES
2328,D. B. Cooper:134,NOT_ENOUGH_INFO
2328,Roswell UFO incident:160,NOT_ENOUGH_INFO
2328,Steele dossier:556,NOT_ENOUGH_INFO
2328,Steele dossier:624,NOT_ENOUGH_INFO
2329,Northwest Passage:167,NOT_ENOUGH_INFO
2329,Northwest Passage:29,SUPPORTS
2329,Northwest Passage:356,NOT_ENOUGH_INFO
2329,Northwest Passage:4,NOT_ENOUGH_INFO
2329,Northwest Passage:95,NOT_ENOUGH_INFO
2330,Arctic:19,SUPPORTS
2330,Global warming:150,SUPPORTS
2330,Global warming:2008,NOT_ENOUGH_INFO
2330,Sea ice:115,SUPPORTS
2330,Sea level rise:492,NOT_ENOUGH_INFO
2333,Earth:206,NOT_ENOUGH_INFO
2333,Global warming:58,NOT_ENOUGH_INFO
2333,Global warming:815,NOT_ENOUGH_INFO
2333,Greenhouse gas:42,NOT_ENOUGH_INFO
2333,Greenhouse gas:624,NOT_ENOUGH_INFO
2335,European Southern Observatory:222,NOT_ENOUGH_INFO
2335,Infrared:104,NOT_ENOUGH_INFO
2335,Satellite temperature measurements:33,NOT_ENOUGH_INFO
2335,Satellite temperature measurements:34,NOT_ENOUGH_INFO
2335,Satellite temperature measurements:4,NOT_ENOUGH_INFO
2336,Cloud:326,NOT_ENOUGH_INFO
2336,Cloud:328,NOT_ENOUGH_INFO
2336,Earth:179,NOT_ENOUGH_INFO
2336,Global warming:312,SUPPORTS
2336,Global warming:54,SUPPORTS
2337,Climate change (general concept):78,SUPPORTS
2337,Correlation does not imply causation:102,NOT_ENOUGH_INFO
2337,Global warming:170,SUPPORTS
2337,Global warming:294,REFUTES
2337,Global warming:319,REFUTES
2338,Carbon dioxide:642,NOT_ENOUGH_INFO
2338,Greenhouse effect:50,NOT_ENOUGH_INFO
2338,Greenhouse gas:130,NOT_ENOUGH_INFO
2338,Greenhouse gas:42,NOT_ENOUGH_INFO
2338,Scientific consensus on climate change:136,NOT_ENOUGH_INFO
2344,Argo (oceanography):5,NOT_ENOUGH_INFO
2344,Argo (oceanography):56,NOT_ENOUGH_INFO
2344,Argo (oceanography):95,NOT_ENOUGH_INFO
2344,Ocean heat content:11,SUPPORTS
2344,Shutdown of thermohaline circulation:58,NOT_ENOUGH_INFO
2347,American Legislative Exchange Council:251,NOT_ENOUGH_INFO
2347,Climate change denial:1047,NOT_ENOUGH_INFO
2347,Climate change denial:230,NOT_ENOUGH_INFO
2347,Global warming:297,NOT_ENOUGH_INFO
2347,Ted Cruz:288,NOT_ENOUGH_INFO
2358,Carbon dioxide in Earth's atmosphere:86,SUPPORTS
2358,Carbon dioxide:187,NOT_ENOUGH_INFO
2358,Carbon dioxide:211,NOT_ENOUGH_INFO
2358,Carbon dioxide:231,NOT_ENOUGH_INFO
2358,Carbon dioxide:249,NOT_ENOUGH_INFO
2359,Carbon dioxide in Earth's atmosphere:140,NOT_ENOUGH_INFO
2359,Carbon dioxide:186,SUPPORTS
2359,Carbon dioxide:3,NOT_ENOUGH_INFO
2359,Global warming:62,SUPPORTS
2359,Greenhouse gas:244,NOT_ENOUGH_INFO
2360,Carbon dioxide:185,NOT_ENOUGH_INFO
2360,Carbon dioxide:203,SUPPORTS
2360,Carbon sink:49,SUPPORTS
2360,Greenhouse gas:109,NOT_ENOUGH_INFO
2360,Greenhouse gas:6,SUPPORTS
2361,Attribution of recent climate change:3,SUPPORTS
2361,Intergovernmental Panel on Climate Change:0,SUPPORTS
2361,Intergovernmental Panel on Climate Change:127,SUPPORTS
2361,Intergovernmental Panel on Climate Change:345,SUPPORTS
2361,Scientific consensus on climate change:183,SUPPORTS
2363,Intergovernmental Panel on Climate Change:108,SUPPORTS
2363,Intergovernmental Panel on Climate Change:27,SUPPORTS
2363,Intergovernmental Panel on Climate Change:79,SUPPORTS
2363,Intergovernmental Panel on Climate Change:8,NOT_ENOUGH_INFO
2363,Intergovernmental Panel on Climate Change:80,SUPPORTS
2365,IPCC Fourth Assessment Report:18,NOT_ENOUGH_INFO
2365,Intergovernmental Panel on Climate Change:113,REFUTES
2365,Intergovernmental Panel on Climate Change:128,SUPPORTS
2365,Scientific consensus on climate change:107,SUPPORTS
2365,Scientific consensus on climate change:75,SUPPORTS
2366,Carbon dioxide:192,NOT_ENOUGH_INFO
2366,Global warming:316,SUPPORTS
2366,Greenhouse gas:178,SUPPORTS
2366,Greenhouse gas:181,SUPPORTS
2366,Polar amplification:33,NOT_ENOUGH_INFO
2369,Passive solar building design:300,NOT_ENOUGH_INFO
2369,Passive solar building design:350,NOT_ENOUGH_INFO
2369,Precipitation:137,NOT_ENOUGH_INFO
2369,Precipitation:24,NOT_ENOUGH_INFO
2369,Thunderstorm:39,REFUTES
2370,Atmosphere of Venus:45,NOT_ENOUGH_INFO
2370,Global warming:111,NOT_ENOUGH_INFO
2370,Global warming:116,REFUTES
2370,Urban heat island:41,NOT_ENOUGH_INFO
2370,Water:354,NOT_ENOUGH_INFO
2374,Attribution of recent climate change:40,SUPPORTS
2374,Climate system:103,SUPPORTS
2374,Climate system:12,NOT_ENOUGH_INFO
2374,Global warming:57,SUPPORTS
2374,Global warming:6,NOT_ENOUGH_INFO
2377,Baffin Island:55,NOT_ENOUGH_INFO
2377,Polar bear:1332,NOT_ENOUGH_INFO
2377,Polar bear:308,NOT_ENOUGH_INFO
2377,Polar bear:404,SUPPORTS
2377,Polar bear:58,SUPPORTS
2378,Climate change mitigation:304,SUPPORTS
2378,Climate change mitigation:305,SUPPORTS
2378,Mitigation (law):0,NOT_ENOUGH_INFO
2378,Risk management:132,NOT_ENOUGH_INFO
2378,Stern Review:200,SUPPORTS
2381,Carbon tax:301,NOT_ENOUGH_INFO
2381,Carbon tax:724,NOT_ENOUGH_INFO
2381,Climate change mitigation:457,REFUTES
2381,Emissions trading:117,NOT_ENOUGH_INFO
2381,Stern Review:213,REFUTES
2384,Carbon tax:4,NOT_ENOUGH_INFO
2384,Carbon tax:88,NOT_ENOUGH_INFO
2384,Climate change mitigation:362,NOT_ENOUGH_INFO
2384,Emissions trading:72,NOT_ENOUGH_INFO
2384,Sustainable development:135,NOT_ENOUGH_INFO
2387,Climate change in the Arctic:0,NOT_ENOUGH_INFO
2387,Greenland ice sheet:46,NOT_ENOUGH_INFO
2387,Greenland ice sheet:85,NOT_ENOUGH_INFO
2387,North America:9,NOT_ENOUGH_INFO
2387,Sea level rise:3,NOT_ENOUGH_INFO
2390,Greenland ice sheet:125,NOT_ENOUGH_INFO
2390,Greenland:487,NOT_ENOUGH_INFO
2390,Greenland:63,NOT_ENOUGH_INFO
2390,Reforestation:74,NOT_ENOUGH_INFO
2390,Sahara:98,NOT_ENOUGH_INFO
2391,Greenland ice sheet:41,NOT_ENOUGH_INFO
2391,Greenland ice sheet:42,NOT_ENOUGH_INFO
2391,Greenland ice sheet:92,SUPPORTS
2391,Greenland:200,SUPPORTS
2391,Ice sheet:26,NOT_ENOUGH_INFO
2394,Greenland ice sheet:140,NOT_ENOUGH_INFO
2394,Greenland ice sheet:145,NOT_ENOUGH_INFO
2394,Greenland ice sheet:67,REFUTES
2394,Greenland:187,SUPPORTS
2394,Sea level rise:49,REFUTES
2395,Retreat of glaciers since 1850:60,NOT_ENOUGH_INFO
2395,Sea level rise:639,NOT_ENOUGH_INFO
2395,Sea level rise:647,SUPPORTS
2395,Sea level rise:80,NOT_ENOUGH_INFO
2395,Sea level rise:94,SUPPORTS
2396,Climate change in the Arctic:34,SUPPORTS
2396,Retreat of glaciers since 1850:978,NOT_ENOUGH_INFO
2396,Sea level rise:119,SUPPORTS
2396,Sea level rise:639,SUPPORTS
2396,Sea level rise:85,NOT_ENOUGH_INFO
2398,Carbon dioxide:188,NOT_ENOUGH_INFO
2398,Carbon dioxide:192,SUPPORTS
2398,Carbon dioxide:193,NOT_ENOUGH_INFO
2398,Carbon dioxide:21,SUPPORTS
2398,Pollution:148,SUPPORTS
2399,Effects of global warming:0,SUPPORTS
2399,Effects of global warming:19,SUPPORTS
2399,Global warming:197,SUPPORTS
2399,Global warming:198,SUPPORTS
2399,Greenhouse gas:131,SUPPORTS
2400,Climate change mitigation:20,REFUTES
2400,Emissions trading:0,REFUTES
2400,Sustainability:318,REFUTES
2400,Sustainable energy:17,REFUTES
2400,Urbanization:12,NOT_ENOUGH_INFO
2401,Earth in science fiction:56,NOT_ENOUGH_INFO
2401,Earth in science fiction:71,NOT_ENOUGH_INFO
2401,Earth:315,REFUTES
2401,Mother goddess:11,NOT_ENOUGH_INFO
2401,Mother goddess:14,NOT_ENOUGH_INFO
2402,Climate change and agriculture:27,NOT_ENOUGH_INFO
2402,Emissions trading:60,SUPPORTS
2402,Ocean acidification:83,SUPPORTS
2402,Scientific consensus on climate change:651,SUPPORTS
2402,Scientific consensus on climate change:688,SUPPORTS
2406,Carbon dioxide:144,SUPPORTS
2406,Carbon dioxide:233,SUPPORTS
2406,Carbon dioxide:236,NOT_ENOUGH_INFO
2406,Carnivorous plant:195,SUPPORTS
2406,Photosynthesis:16,SUPPORTS
2409,Carbon dioxide in Earth's atmosphere:75,SUPPORTS
2409,Carbon dioxide:192,SUPPORTS
2409,Climate change mitigation:22,NOT_ENOUGH_INFO
2409,Climate change mitigation:29,SUPPORTS
2409,Climate change mitigation:8,NOT_ENOUGH_INFO
2410,Climate change denial:221,SUPPORTS
2410,Global warming:218,NOT_ENOUGH_INFO
2410,Global warming:276,REFUTES
2410,Global warming:555,NOT_ENOUGH_INFO
2410,Greenhouse gas:229,REFUTES
2411,Computer science:20,NOT_ENOUGH_INFO
2411,Computer science:79,NOT_ENOUGH_INFO
2411,Computer science:91,NOT_ENOUGH_INFO
2411,Computer:22,NOT_ENOUGH_INFO
2411,Mathematics:205,NOT_ENOUGH_INFO
2413,Carbon dioxide in Earth's atmosphere:4,SUPPORTS
2413,Global warming potential:15,SUPPORTS
2413,Greenhouse gas:13,SUPPORTS
2413,Greenhouse gas:28,SUPPORTS
2413,Greenhouse gas:29,SUPPORTS
2414,Earth:112,NOT_ENOUGH_INFO
2414,Earth:172,NOT_ENOUGH_INFO
2414,Earth:179,NOT_ENOUGH_INFO
2414,Global warming:42,NOT_ENOUGH_INFO
2414,Global warming:53,NOT_ENOUGH_INFO
2417,Global warming:1,NOT_ENOUGH_INFO
2417,Global warming:100,NOT_ENOUGH_INFO
2417,Global warming:6,NOT_ENOUGH_INFO
2417,Global warming:96,NOT_ENOUGH_INFO
2417,Triton (moon):34,NOT_ENOUGH_INFO
2420,Climate change (general concept):10,NOT_ENOUGH_INFO
2420,Global warming:23,NOT_ENOUGH_INFO
2420,Little Ice Age:162,SUPPORTS
2420,Quaternary glaciation:124,NOT_ENOUGH_INFO
2420,Solar activity and climate:16,SUPPORTS
2422,Aqua (satellite):20,NOT_ENOUGH_INFO
2422,Aqua (satellite):37,NOT_ENOUGH_INFO
2422,JAXA:118,NOT_ENOUGH_INFO
2422,JAXA:167,NOT_ENOUGH_INFO
2422,Moon:136,NOT_ENOUGH_INFO
2423,Arctic Ocean:122,NOT_ENOUGH_INFO
2423,Arctic Ocean:162,SUPPORTS
2423,Arctic Ocean:26,NOT_ENOUGH_INFO
2423,Arctic sea ice decline:33,NOT_ENOUGH_INFO
2423,Global warming:150,SUPPORTS
2424,Arctic sea ice decline:31,NOT_ENOUGH_INFO
2424,Arctic:18,NOT_ENOUGH_INFO
2424,Arctic:88,NOT_ENOUGH_INFO
2424,Climate change in the Arctic:28,NOT_ENOUGH_INFO
2424,Climate change in the Arctic:31,REFUTES
2426,20th century:6,REFUTES
2426,20th century:68,NOT_ENOUGH_INFO
2426,Global warming:317,NOT_ENOUGH_INFO
2426,Global warming:321,NOT_ENOUGH_INFO
2426,Global warming:396,NOT_ENOUGH_INFO
2427,Carbon dioxide in Earth's atmosphere:149,NOT_ENOUGH_INFO
2427,Carbon dioxide in Earth's atmosphere:7,SUPPORTS
2427,Carbon dioxide:21,SUPPORTS
2427,Fossil fuel:42,SUPPORTS
2427,Greenhouse gas:5,SUPPORTS
2428,20th century:6,NOT_ENOUGH_INFO
2428,Carbon dioxide:21,NOT_ENOUGH_INFO
2428,Greenhouse gas:243,NOT_ENOUGH_INFO
2428,Greenhouse gas:244,NOT_ENOUGH_INFO
2428,Ice age:0,NOT_ENOUGH_INFO
2429,Intergovernmental Panel on Climate Change:127,NOT_ENOUGH_INFO
2429,Intergovernmental Panel on Climate Change:358,REFUTES
2429,Scientific consensus on climate change:150,NOT_ENOUGH_INFO
2429,Scientific consensus on climate change:459,REFUTES
2429,Scientific consensus on climate change:69,REFUTES
2430,El Niño–Southern Oscillation:0,NOT_ENOUGH_INFO
2430,El Niño–Southern Oscillation:113,SUPPORTS
2430,Eocene:114,NOT_ENOUGH_INFO
2430,Little Ice Age:162,NOT_ENOUGH_INFO
2430,Quaternary glaciation:112,NOT_ENOUGH_INFO
2431,El Niño:1,NOT_ENOUGH_INFO
2431,El Niño–Southern Oscillation:0,NOT_ENOUGH_INFO
2431,El Niño–Southern Oscillation:51,SUPPORTS
2431,La Niña:3,SUPPORTS
2431,La Niña:6,SUPPORTS
2432,Sun:121,NOT_ENOUGH_INFO
2432,Sun:224,NOT_ENOUGH_INFO
2432,Sun:232,NOT_ENOUGH_INFO
2432,Sun:306,NOT_ENOUGH_INFO
2432,Sun:97,NOT_ENOUGH_INFO
2434,Carbon dioxide:21,SUPPORTS
2434,Greenhouse gas:229,SUPPORTS
2434,Intergovernmental Panel on Climate Change:229,NOT_ENOUGH_INFO
2434,Scientific consensus on climate change:150,SUPPORTS
2434,Scientific consensus on climate change:69,SUPPORTS
2438,Global warming:276,SUPPORTS
2438,Global warming:55,SUPPORTS
2438,Global warming:64,NOT_ENOUGH_INFO
2438,Greenhouse gas:138,NOT_ENOUGH_INFO
2438,Scientific consensus on climate change:150,SUPPORTS
2441,Earth:730,NOT_ENOUGH_INFO
2441,Ice age:0,NOT_ENOUGH_INFO
2441,Little Ice Age:164,SUPPORTS
2441,Little Ice Age:269,NOT_ENOUGH_INFO
2441,Little Ice Age:9,NOT_ENOUGH_INFO
2444,Climate change (general concept):29,SUPPORTS
2444,Climate system:226,SUPPORTS
2444,Climate system:6,SUPPORTS
2444,Climate:109,SUPPORTS
2444,Earth's energy budget:68,SUPPORTS
2445,20th century:6,NOT_ENOUGH_INFO
2445,Global warming:452,SUPPORTS
2445,Little Ice Age:14,NOT_ENOUGH_INFO
2445,Little Ice Age:165,REFUTES
2445,Solar activity and climate:90,NOT_ENOUGH_INFO
2447,Global cooling:19,SUPPORTS
2447,Global dimming:24,SUPPORTS
2447,Global dimming:3,NOT_ENOUGH_INFO
2447,Global dimming:402,NOT_ENOUGH_INFO
2447,Global warming:83,SUPPORTS
2449,Latvia:210,NOT_ENOUGH_INFO
2449,Month:74,NOT_ENOUGH_INFO
2449,Year:133,NOT_ENOUGH_INFO
2449,Year:76,NOT_ENOUGH_INFO
2449,Year:95,NOT_ENOUGH_INFO
2453,Devonian:0,NOT_ENOUGH_INFO
2453,Jurassic:0,NOT_ENOUGH_INFO
